ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime
4956390,NA,53,27,D,F,Scottish,Border,Silver,1000.01,5
8757015,10,52,25,C,F,South East,London,Tin,0.01,8
8420597,7,69,18,C,F,South East,S & S East,Platinum,24106.7,7
8949957,10,44,21,C,U,South East,London,Gold,7000,26
4097150,10,50,10,B,M,South East,London,Silver,1000,1
4619703,8,52,49,F,F,North,Yorkshire,Gold,6000,1
8830968,12,59,18,C,M,Scottish,C Scotland,Tin,0.01,5
285068,2,53,19,C,M,Midlands,Midlands,Tin,0.01,4
8835599,5,42,37,E,NA,Midlands,Midlands,Silver,2000,8
3447937,9,69,34,D,M,NA,NA,Platinum,20350.98,3
5898555,8,51,8,B,U,North,N West,Silver,75,14
2200107,4,49,35,D,U,North,Yorkshire,Tin,0.01,5
3923041,5,77,19,C,M,South East,S & S East,Silver,4125.19,26
2380571,5,46,4,A,F,South East,London,Gold,7910,5
2081949,7,36,22,C,M,Midlands,Midlands,Tin,0.01,7
3380874,9,31,38,E,F,South East,London,Tin,0.01,4
1194713,20,35,22,C,F,North,Yorkshire,Tin,0.01,9
7004469,4,39,34,D,M,North,N West,Silver,3000,9
4899735,10,71,27,D,NA,South East,London,Gold,16107.64,4
9097897,10,77,30,D,U,South East,S & S East,Platinum,37052.66,18
3416461,15,47,15,B,M,Midlands,East,Silver,4000,1
8976242,4,63,1,A,U,South East,London,Gold,12106.7,6
3283164,12,54,NA,NA,U,South East,London,Silver,3000,6
8116327,5,42,8,B,F,South East,S & S East,Silver,2000,1
9705605,8,47,30,D,F,North,N West,Tin,0.01,4
8740708,3,NA,37,E,U,Midlands,Midlands,Tin,0.01,NA
9496450,6,65,12,B,U,Midlands,Midlands,Silver,3000,2
9015046,9,70,10,B,M,South East,London,Silver,3000,0
527186,7,61,31,D,M,South East,London,Silver,3000,2
1389760,NA,50,38,E,F,North,N East,Tin,0.01,4
1135545,8,34,26,C,M,South East,London,Silver,420,8
2671960,NA,42,28,D,NA,South East,London,Tin,0.01,5
3877961,8,34,NA,NA,M,Midlands,Wales & West,Tin,0.01,4
1184336,4,49,28,D,M,South East,London,Tin,0.01,5
4166146,6,74,4,A,NA,South East,London,Gold,19935.93,8
2018469,10,65,38,E,M,Scottish,C Scotland,Tin,0.01,5
6343578,2,38,19,C,F,South East,London,Silver,1250,2
2085527,8,36,38,E,F,Midlands,Midlands,Gold,6000,1
3977867,11,62,5,B,U,North,N West,Gold,6000,2
1260936,13,33,40,E,F,North,N West,Tin,0.01,5
5021653,5,35,35,D,M,South West,S West,Silver,600,2
1459187,12,41,19,C,M,South East,S & S East,Silver,1000,5
5257497,7,70,24,C,F,North,Yorkshire,Silver,2500,7
9174297,10,49,6,B,M,North,N West,Silver,3000,3
8908554,11,68,2,A,U,Midlands,Wales & West,Gold,15000,11
3607627,9,58,35,D,F,North,N West,Gold,10000,3
1471382,8,65,20,C,M,Midlands,Midlands,Silver,1411.23,5
8449472,7,NA,25,C,M,South East,London,Tin,0.01,4
3227831,8,77,15,B,F,Midlands,Wales & West,Gold,6000,2
3899671,4,51,47,F,F,North,N West,Silver,3050,10
1949234,7,32,40,E,M,North,N East,Tin,0.01,4
8003605,6,38,53,F,M,Midlands,East,Silver,600,9
4744932,11,61,14,B,M,South East,London,Gold,9800,6
6341766,9,51,14,B,F,South East,S & S East,Tin,0.01,8
5327847,7,73,6,B,F,South East,S & S East,Silver,4884.25,8
9981720,7,35,8,B,F,Midlands,Midlands,Silver,600,4
8892970,NA,43,27,D,NA,Midlands,Wales & West,Silver,420,12
4516548,NA,55,3,A,F,South East,London,Silver,2000,1
8964608,15,72,19,C,M,South East,London,Silver,2200,4
8318517,16,41,19,C,F,Midlands,East,Gold,6000,1
5492406,12,65,52,F,F,North,N East,Gold,6105.32,7
5147394,5,43,42,E,M,South East,S & S East,Tin,0.01,4
3059890,12,78,26,C,U,South East,London,Gold,6000,5
8356441,8,47,29,D,F,Midlands,East,Silver,1000,5
7118609,10,34,16,C,F,North,N West,Tin,0.01,4
2073974,6,52,NA,NA,F,Midlands,Ulster,Silver,5000,4
2500369,3,55,26,C,M,South East,London,Gold,6000,2
4073538,8,78,8,B,F,South East,London,Gold,12107.64,9
9892702,11,44,29,D,F,South East,London,Silver,600,10
1142665,6,38,27,D,M,South East,London,Tin,0.01,5
2966036,3,52,49,F,M,Midlands,East,Gold,6000,1
1536718,9,38,34,D,M,Midlands,East,Tin,0.01,8
8831470,17,63,3,A,U,Midlands,East,Gold,6000,1
9078007,9,58,52,F,F,South East,London,Platinum,20369.93,3
8569935,11,69,7,B,NA,South East,London,Silver,5000,4
8250193,11,39,17,C,F,South East,London,Gold,7229.81,1
1923815,8,45,41,E,F,South East,S & S East,Silver,100,1
9152108,6,75,25,C,M,South East,London,Silver,4000,2
9929895,11,33,32,D,M,Scottish,N Scot,Tin,0.01,5
4932968,11,29,18,C,F,Scottish,C Scotland,Platinum,20768.63,3
9630584,5,69,5,B,F,South East,London,Gold,6000,5
4575936,8,NA,35,D,F,North,N West,Tin,0.01,4
4051470,5,45,50,F,U,Scottish,N Scot,Tin,0.01,5
8400381,NA,66,9,B,M,South East,London,Silver,2035.88,4
109484,8,72,53,F,U,Midlands,Midlands,Gold,6000,8
5295482,9,41,53,F,M,Scottish,C Scotland,Silver,1750,1
1799829,9,30,25,C,NA,Midlands,Midlands,Silver,480.01,8
9687545,15,46,28,D,M,Midlands,East,Silver,600.01,11
9575399,10,32,44,E,M,North,Yorkshire,Tin,0.01,5
2847501,8,41,50,F,F,Midlands,Midlands,Silver,600,1
7327967,3,60,5,B,M,North,N East,Gold,6000,1
7750448,6,63,1,A,F,South East,London,Tin,0.01,8
6382871,10,34,47,F,F,South East,London,Tin,0.01,5
3426583,11,61,36,E,F,Scottish,C Scotland,Silver,1000,7
9424274,10,69,2,A,NA,South West,S West,Tin,0.01,9
5971568,10,52,4,A,NA,South East,London,Gold,6000,10
2906694,6,NA,8,B,F,South East,S & S East,Gold,6000,1
1142990,14,40,26,C,F,South East,London,Tin,0.01,4
6553996,6,71,16,C,F,South East,London,Tin,0.01,8
4826531,7,61,44,E,NA,South East,London,Gold,6000,3
4263884,NA,58,11,B,F,Scottish,Border,Silver,5000,7
760994,13,43,37,E,M,South East,S & S East,Gold,12107.64,6
6960306,5,26,52,F,F,NA,NA,Tin,0.01,9
5514927,7,71,38,E,M,South East,London,Tin,0.01,7
5054588,5,45,28,D,U,North,Yorkshire,Silver,1500,6
7931781,8,NA,16,C,F,North,Yorkshire,Tin,0.01,9
7238458,7,NA,40,E,M,Scottish,C Scotland,Silver,3674.01,12
3090696,1,77,6,B,M,South East,S & S East,Silver,2000,12
2651791,10,32,17,C,F,North,N West,Silver,3000,1
7129124,9,61,15,B,F,South West,S West,Tin,0.01,8
8990607,8,69,47,F,NA,Scottish,C Scotland,Gold,6000,5
7704846,8,47,4,A,M,Midlands,Wales & West,Tin,0.01,5
9093028,8,46,51,F,M,North,N West,Tin,0.01,8
3748753,11,64,37,E,M,South East,London,Silver,2500,13
1236118,15,55,34,D,F,North,Yorkshire,Tin,0.01,10
8396673,6,45,27,D,M,North,N East,Tin,0.01,9
278717,8,53,2,A,F,South East,London,Silver,3000,9
9022589,3,59,8,B,F,Midlands,Midlands,Silver,1000,5
4910176,10,38,16,C,F,North,N East,Tin,0.01,5
78872,9,50,41,E,M,South East,London,Silver,1690.5,9
4902977,6,65,19,C,U,Midlands,East,Silver,1000,6
7757127,6,45,25,C,F,South East,S & S East,Silver,1500,2
9559259,8,37,51,F,NA,Midlands,Midlands,Gold,8000,10
5786451,4,46,35,D,F,South East,S & S East,Tin,0.01,7
9622208,17,NA,34,D,F,South East,London,Tin,0.01,7
1343558,6,69,31,D,M,South East,London,Silver,2000,5
7078447,11,46,24,C,M,North,N East,Gold,6052.66,10
6893133,15,45,8,B,F,Midlands,Midlands,Silver,2300,4
3855305,12,42,52,F,F,South East,London,Silver,50.01,8
7515207,5,67,53,F,M,North,Yorkshire,Gold,6000,5
187759,17,37,37,E,F,Midlands,East,Tin,0.01,8
8244054,5,59,51,F,NA,North,N West,Silver,1000,8
3899538,6,20,1,A,F,South East,London,Silver,1900,1
6533835,8,40,19,C,M,North,Yorkshire,Silver,3000,5
6260844,7,35,23,C,M,South East,S & S East,Silver,1776.32,7
9132189,NA,55,41,E,F,South West,S West,Tin,0.01,5
3404259,12,49,12,B,NA,South East,London,Tin,0.01,8
8924541,11,62,2,A,NA,Scottish,N Scot,Gold,6000,2
930585,8,61,28,D,M,South East,London,Silver,2000,6
7895902,8,63,27,D,F,North,N West,Silver,690.01,11
647360,4,48,28,D,U,Midlands,Midlands,Gold,14051.67,11
8535832,NA,60,8,B,F,Midlands,Midlands,Platinum,24800,15
7697184,7,50,10,B,F,North,N West,Silver,3000,6
3119550,5,64,44,E,F,North,N East,Platinum,30000,NA
4320542,7,72,25,C,M,Midlands,East,Tin,0.01,8
8105481,9,62,24,C,F,Midlands,Midlands,Tin,0.01,7
491662,10,NA,15,B,F,South West,S West,Silver,2000,5
2246486,9,54,18,C,F,Midlands,Midlands,Gold,12107.64,7
9816996,11,42,16,C,F,South East,London,Silver,1100,9
165383,14,56,51,F,F,Midlands,Midlands,Tin,0.01,4
9154684,6,63,25,C,M,South East,London,Silver,1000,8
3497810,7,69,23,C,F,South East,S & S East,Silver,5000,31
1051421,10,34,NA,NA,F,Midlands,Ulster,Tin,0.01,4
3605781,11,54,28,D,M,North,Yorkshire,Gold,6000,2
4987495,17,NA,NA,NA,F,South East,London,Silver,500,9
1097487,NA,51,10,B,F,North,Yorkshire,Silver,2000,1
5645111,9,51,51,F,M,Midlands,Wales & West,Silver,2500,5
6955142,10,53,46,F,F,South East,S & S East,Platinum,36100,1
4435064,8,49,16,C,F,South East,S & S East,Tin,0.01,5
6751885,3,56,47,F,M,North,N East,Tin,0.01,5
8468611,7,52,16,C,M,Scottish,N Scot,Silver,3000,NA
1373937,9,57,8,B,M,North,N West,Tin,0.01,7
1268823,9,44,19,C,M,Midlands,East,Silver,3000,3
2818819,10,56,44,E,NA,South East,London,Tin,0.01,9
5749726,9,76,53,F,M,South East,S & S East,Tin,0.01,4
1304844,5,41,45,E,M,Midlands,Wales & West,Silver,4305.67,10
6061305,9,47,9,B,F,South East,London,Gold,8200,7
1421168,9,61,22,C,F,South East,London,Tin,0.01,7
4755384,8,57,25,C,U,South East,London,Tin,0.01,8
4740356,6,NA,27,D,F,Midlands,Midlands,Gold,15000,33
1724270,5,NA,52,F,F,Midlands,Midlands,Gold,6000,1
8386070,17,35,25,C,F,South East,London,Silver,420.02,8
6789321,9,61,27,D,F,South East,London,Tin,0.01,35
9306887,6,59,28,D,F,Midlands,Midlands,Tin,0.01,7
3579993,8,56,49,F,F,Scottish,N Scot,Silver,720,10
6532570,9,53,2,A,NA,South East,London,Gold,6050,3
7515218,9,34,52,F,F,North,Yorkshire,Tin,0.01,10
3394675,8,35,28,D,F,South East,London,Tin,0.01,7
4560809,6,61,14,B,F,South East,London,Silver,1000,17
3707481,10,61,35,D,U,South East,London,Gold,6000,11
5785514,11,54,27,D,U,South East,London,Tin,0.01,11
5698352,10,46,19,C,F,Midlands,Wales & West,Silver,600,5
6089754,9,77,2,A,M,North,N East,Gold,6000,27
8887330,5,73,37,E,M,NA,NA,Silver,5000,5
5089047,8,51,27,D,F,South East,London,Silver,3000,5
9016050,11,63,28,D,F,North,N West,Gold,6000,NA
6173823,10,43,19,C,F,North,N West,Tin,0.01,8
9588454,12,79,24,C,F,North,N West,Silver,1000,31
8086474,12,NA,22,C,M,North,N East,Tin,0.01,4
9685441,6,67,17,C,F,North,N West,Gold,6000,5
6143552,9,NA,26,C,F,South East,London,Silver,1000,5
8909785,6,58,28,D,U,Midlands,Midlands,Silver,4250,4
9153465,8,78,7,B,F,South East,London,Platinum,30160.98,5
5008949,8,32,52,F,M,North,N West,Tin,0.01,8
3967480,9,39,17,C,F,Scottish,C Scotland,Tin,0.01,4
5426613,8,53,14,B,F,South East,London,Silver,200,1
4634775,8,41,24,C,F,Midlands,Wales & West,Gold,6000,1
478774,8,63,16,C,NA,South East,S & S East,Tin,0.01,6
2043660,12,71,30,D,F,North,Yorkshire,Silver,3000,12
8152550,11,62,22,C,M,North,N West,Silver,420,6
6808852,6,72,37,E,F,North,N West,Gold,12000,8
7320314,14,43,14,B,NA,South East,London,Platinum,22884.25,8
2486758,11,45,7,B,F,South East,London,Silver,1000,0
5390577,10,68,12,B,M,South East,London,Gold,15000,6
3056150,13,56,25,C,F,South West,S West,Tin,0.01,5
4830284,6,50,38,E,F,North,N West,Tin,0.01,4
2290873,10,47,21,C,M,South East,London,Tin,0.01,8
7175430,12,55,10,B,M,South East,London,Silver,1000,5
8934150,12,52,4,A,M,NA,NA,Tin,0.01,8
25176,6,68,37,E,F,Midlands,East,Silver,1000,10
1623207,7,51,24,C,F,South East,S & S East,Silver,3000,3
5045389,11,72,37,E,F,South East,London,Tin,0.01,6
3041957,12,53,33,D,NA,Midlands,Wales & West,Silver,2500,11
6333766,12,63,22,C,F,Scottish,C Scotland,Tin,0.01,5
3581298,9,37,33,D,F,Midlands,Midlands,Silver,600,1
8239737,7,77,30,D,F,North,Yorkshire,Platinum,23708.1,5
5328410,3,54,20,C,F,South East,London,Silver,3000,16
5037088,11,54,8,B,F,South East,London,Silver,1017.55,8
2948666,13,27,52,F,M,South East,London,Silver,500,4
5907589,8,72,27,D,F,Midlands,East,Tin,0.01,5
9859365,9,69,16,C,NA,North,Yorkshire,Gold,17961.35,7
8814019,11,60,30,D,F,South East,S & S East,Silver,420,4
7706114,8,61,27,D,NA,South East,S & S East,Gold,10429.68,10
9674614,11,52,32,D,M,Midlands,Midlands,Tin,0.01,5
8530591,6,45,16,C,F,South East,London,Gold,6000,2
4605496,25,38,47,F,F,Midlands,Midlands,Tin,0.01,5
9968367,5,64,2,A,F,North,N East,Gold,12000,2
7669417,8,69,25,C,NA,Scottish,C Scotland,Silver,1952.2,6
3457104,14,40,34,D,F,Midlands,Midlands,Gold,6107.64,7
5063044,7,64,10,B,M,South East,London,Silver,2442.12,8
620929,12,74,24,C,F,South East,S & S East,Gold,6000,0
5282994,6,72,14,B,F,South East,London,Platinum,46000,12
353994,NA,31,52,F,NA,South East,London,Tin,0.01,8
1788786,7,34,9,B,U,South East,London,Silver,420,NA
9577153,14,33,27,D,F,Midlands,East,Tin,0.01,8
2005663,NA,49,30,D,U,North,N West,Tin,0.01,8
7583203,9,42,49,F,F,North,Yorkshire,Silver,4545.62,12
182055,9,71,33,D,F,North,N West,Silver,1050,12
1606091,9,65,21,C,NA,South East,London,Gold,15000,4
1069434,16,44,7,B,F,South East,London,Silver,500.01,8
4513672,11,51,8,B,NA,South East,S & S East,Tin,0.01,4
2328895,10,64,4,A,M,North,N West,Gold,16000,7
6821302,9,71,24,C,M,South East,S & S East,Silver,602.21,3
8556915,7,52,12,B,NA,North,N East,Gold,19848.95,3
241387,5,61,1,A,U,South East,London,Gold,9000,12
6131300,7,57,17,C,F,South East,S & S East,Tin,0.01,10
7757654,12,48,9,B,M,South East,London,Tin,0.01,10
2902739,7,58,27,D,NA,South East,London,Gold,7260,13
7796848,NA,47,18,C,M,South East,London,Silver,3000,8
569792,5,51,51,F,F,Midlands,Wales & West,Platinum,30000,4
7038837,15,30,52,F,F,North,Yorkshire,Tin,0.01,8
6719040,9,67,53,F,F,North,Yorkshire,Silver,3000,8
9666535,8,58,37,E,F,Scottish,C Scotland,Gold,6000,11
2109525,5,36,40,E,U,Scottish,N Scot,Tin,0.01,4
7652575,16,39,16,C,M,North,N West,Gold,12105.32,7
4329751,7,69,32,D,NA,North,N West,Gold,6000,6
4818690,8,58,44,E,F,Scottish,C Scotland,Silver,600,4
874074,12,67,5,B,F,NA,NA,Gold,12000,2
5641133,5,22,53,F,F,Midlands,Wales & West,Silver,131.7,4
9345325,11,60,20,C,F,South East,London,Silver,1500,10
5898470,9,34,37,E,NA,South East,London,Tin,0.01,6
3583735,10,68,15,B,M,North,Yorkshire,Silver,600,8
4826225,10,59,23,C,U,Midlands,East,Tin,0.01,4
6457008,11,73,12,B,M,South East,London,Silver,5000,9
3671263,12,60,19,C,F,Midlands,East,Gold,11000,11
6398233,10,69,13,B,NA,South East,S & S East,Platinum,22000,5
228969,5,65,35,D,F,North,N East,Silver,1000,4
5296827,10,32,10,B,F,South East,London,Tin,0.01,8
3941900,11,61,22,C,M,Midlands,East,Silver,3000,4
8202532,6,NA,1,A,U,South East,London,Gold,6000,NA
361135,5,36,24,C,F,Midlands,East,Tin,0.01,4
5984812,10,34,39,E,F,South West,S West,Tin,0.01,5
242060,7,51,50,F,F,South East,S & S East,Tin,0.01,4
3916994,NA,56,38,E,M,Midlands,Wales & West,Silver,3000,8
3817420,8,64,18,C,U,South East,London,Tin,0.01,5
4895025,1,NA,32,D,F,South East,London,Silver,4500,4
794415,10,63,8,B,M,South East,London,Silver,3500.01,8
8280716,9,26,17,C,F,South East,London,Tin,0.01,5
74468,4,64,12,B,F,South East,London,Gold,6000,5
3428829,2,32,53,F,F,Midlands,East,Tin,0.01,4
7657884,3,79,44,E,M,NA,NA,Gold,5420,20
1324974,NA,55,38,E,NA,South East,London,Tin,0.01,5
5578887,9,39,20,C,F,South East,London,Silver,3000,3
5959979,12,40,35,D,F,Midlands,Midlands,Tin,0.01,5
5386398,11,NA,20,C,F,South East,London,Gold,6500,22
7165047,22,NA,53,F,F,Midlands,Wales & West,Silver,4000,5
7071190,4,31,35,D,NA,North,Yorkshire,Tin,0.01,5
7017222,9,42,50,F,M,Midlands,Wales & West,Tin,0.01,5
1100201,6,73,44,E,F,South East,S & S East,Gold,6105.32,29
9351660,10,44,21,C,F,South East,London,Tin,0.01,1
3690843,14,50,35,D,M,South East,London,Silver,1000,12
4489195,11,72,8,B,F,South East,London,Gold,6053.35,7
4651125,9,NA,5,B,NA,Midlands,Midlands,Platinum,28000,6
7508439,13,33,26,C,F,South East,London,Tin,0.01,6
9461066,8,63,37,E,NA,Midlands,East,Gold,9800,8
9319730,14,57,27,D,F,South East,London,Gold,16000,4
7496328,9,57,19,C,NA,South East,London,Gold,12000,8
5832407,5,61,30,D,F,South East,S & S East,Gold,6840.76,9
1833239,8,55,47,F,NA,North,N West,Silver,2000,1
2883820,5,51,24,C,F,North,N West,Tin,0.01,4
4058994,11,70,30,D,M,South East,London,Gold,10000,1
5332980,9,52,NA,NA,F,Midlands,East,Gold,6000,6
7125768,NA,28,39,E,M,North,N West,Tin,0.01,5
6336642,11,77,23,C,F,South West,S West,Silver,2000,5
7781078,10,64,34,D,F,North,N West,Silver,500,15
1022119,NA,54,52,F,M,South East,London,Silver,1700,5
6095235,5,NA,5,B,F,Midlands,Wales & West,Silver,1000,9
8965795,7,64,6,B,F,Midlands,East,Gold,6107.64,5
4615731,20,41,35,D,F,Midlands,Midlands,Tin,0.01,8
7012632,8,42,4,A,F,Midlands,East,Tin,0.01,8
5335241,8,53,11,B,F,Midlands,East,Tin,0.01,8
3515199,6,73,4,A,NA,South East,London,Platinum,20540.24,3
7438957,10,37,52,F,F,South East,London,Silver,100,2
613204,5,63,25,C,NA,South East,London,Silver,4884.25,8
8250081,7,48,53,F,M,Midlands,Midlands,Silver,2000,4
8997326,6,57,22,C,M,South East,London,Gold,6000,2
83417,8,53,4,A,F,South East,London,Silver,2040,4
6050753,10,57,10,B,F,South East,London,Gold,6000,4
6701726,10,58,35,D,F,South West,S West,Gold,6000,1
4628567,5,NA,33,D,M,Midlands,Midlands,Gold,6000,1
24107,7,47,12,B,M,South East,S & S East,Tin,0.01,5
224499,7,42,27,D,F,South East,London,Gold,7000,5
626753,7,35,24,C,F,NA,NA,Tin,0.01,4
2489641,5,45,5,B,F,South West,S West,Gold,6000,3
6630402,5,73,51,F,F,Midlands,Wales & West,Silver,250,11
8365719,9,36,53,F,M,South East,London,Tin,0.01,9
6968728,10,52,34,D,U,South East,London,Silver,50.01,9
6823315,7,42,17,C,F,South East,London,Silver,600,8
6017060,7,50,15,B,NA,South West,S West,Silver,3000,8
428345,10,34,55,U,F,South East,London,Tin,0.01,7
8469483,10,59,37,E,M,Midlands,Midlands,Gold,7800,8
432560,7,32,51,F,F,Midlands,Wales & West,Tin,0.01,10
9696864,10,56,12,B,F,North,N West,Tin,0.01,5
9816159,5,48,22,C,F,South East,London,Silver,250,11
3059072,15,68,8,B,F,Midlands,Wales & West,Gold,7500,26
5076129,6,47,49,F,M,Midlands,Midlands,Gold,15000,13
5133677,9,67,19,C,F,South East,London,Silver,3407.45,11
8791016,6,36,50,F,F,Midlands,Wales & West,Tin,0.01,5
5358619,8,56,30,D,M,South East,S & S East,Silver,500,11
8535892,19,31,27,D,F,North,N West,Tin,0.01,5
3583132,11,59,27,D,M,South East,London,Platinum,20499.3,3
6148149,20,33,42,E,F,South East,S & S East,Tin,0.01,NA
1489119,8,59,18,C,F,Scottish,C Scotland,Silver,1000,1
6959447,7,79,12,B,M,Midlands,Wales & West,Gold,6000,1
2746655,4,65,35,D,F,South East,S & S East,Silver,4420,1
9838087,9,52,51,F,F,Scottish,N Scot,Gold,6105.32,7
9960546,9,NA,32,D,U,Midlands,Midlands,Tin,0.01,5
3504763,6,65,34,D,U,Midlands,Midlands,Gold,6000,2
9888390,5,70,30,D,NA,Midlands,Midlands,Gold,6000,2
3821191,3,66,51,F,M,South East,London,Silver,4000,2
1499668,21,29,7,B,F,South East,London,Silver,630,3
580046,10,49,34,D,F,North,N West,Silver,600,4
3578191,4,62,22,C,M,North,Yorkshire,Gold,12000,8
1733241,12,47,3,A,F,South East,London,Gold,9600,8
895407,NA,36,41,E,M,Midlands,East,Tin,0.01,8
7310783,11,48,52,F,F,South East,S & S East,Silver,3000,12
337053,NA,77,2,A,M,Scottish,Border,Gold,6000,18
3107424,7,71,24,C,M,Midlands,Midlands,Silver,600,1
9062482,9,44,1,A,F,South East,London,Silver,4600,5
6025972,5,53,16,C,F,Midlands,Midlands,Gold,7000,6
7608532,9,40,NA,NA,M,Midlands,Wales & West,Silver,50,9
1483248,11,47,35,D,M,North,N West,Tin,0.01,5
9856672,7,57,3,A,M,South East,London,Silver,5000,1
6272955,NA,34,50,F,F,Scottish,C Scotland,Tin,0.01,8
4881496,5,44,52,F,F,North,Yorkshire,Tin,0.01,5
7478827,12,41,53,F,U,South East,London,Gold,6025,3
1164577,7,68,20,C,F,South East,London,Gold,6000,13
2629126,8,60,24,C,F,South East,S & S East,Tin,0.01,8
8193626,8,30,35,D,U,North,N East,Silver,500,5
1273394,8,47,53,F,F,South East,London,Tin,0.01,4
7374031,6,NA,53,F,F,Midlands,East,Silver,420,7
2435538,7,53,25,C,F,South East,S & S East,Tin,0.01,8
4786534,9,70,6,B,F,Scottish,C Scotland,Gold,12000,8
5683039,9,46,52,F,F,South East,S & S East,Tin,0.01,8
3876133,12,NA,4,A,M,South East,London,Gold,20000,16
7503555,NA,77,8,B,M,North,Yorkshire,Silver,206.06,13
525029,7,58,11,B,M,South East,S & S East,Silver,2000,8
5878852,8,72,28,D,F,South East,London,Gold,12000,8
156494,3,43,48,F,NA,South East,London,Gold,6053.36,11
8779563,NA,NA,44,E,M,South East,London,Silver,300,9
6156839,7,72,52,F,U,Midlands,Wales & West,Silver,1000,2
8967356,7,37,22,C,M,South East,London,Silver,3000,2
2788920,8,68,3,A,NA,Scottish,C Scotland,Silver,3025,3
5713222,8,30,52,F,F,Midlands,Midlands,Silver,50,6
2358301,6,31,52,F,F,Midlands,East,Tin,0.01,6
3000108,8,49,38,E,F,North,Yorkshire,Tin,0.01,5
6544711,5,73,23,C,U,Scottish,N Scot,Silver,5000,6
9380005,9,73,4,A,U,NA,NA,Silver,1000,23
1902438,10,NA,9,B,U,South East,London,Silver,500,16
3842816,4,51,32,D,M,South East,London,Silver,240,12
4099534,5,45,44,E,F,South East,London,Silver,3000,1
6436019,NA,NA,52,F,F,Midlands,East,Gold,6000.01,7
152689,7,74,18,C,M,South East,S & S East,Gold,6428.8,31
538982,8,74,38,E,F,South East,S & S East,Silver,2000,16
5238437,6,NA,53,F,NA,Midlands,Midlands,Tin,0.01,8
2409446,8,52,12,B,F,North,Yorkshire,Silver,650.01,9
2134370,6,55,9,B,F,South East,London,Tin,0.01,5
2843723,6,56,37,E,NA,North,Yorkshire,Tin,0.01,5
404772,14,30,32,D,F,NA,NA,Silver,50.01,7
2568184,19,35,52,F,F,NA,NA,Silver,1000,2
6049352,10,70,45,E,M,North,Yorkshire,Tin,0.01,7
5712662,10,51,8,B,M,South West,S West,Silver,3000,1
4522208,NA,73,49,F,M,South East,S & S East,Gold,12000,8
4609779,8,50,51,F,NA,North,Yorkshire,Silver,3500,2
3835965,7,55,53,F,F,Midlands,Wales & West,Tin,0.01,4
3975088,10,47,23,C,M,North,Yorkshire,Silver,2000,12
3426271,15,37,44,E,F,Midlands,Wales & West,Silver,500,13
1209231,12,61,35,D,M,Midlands,Midlands,Silver,1000,9
1916113,24,35,18,C,F,North,N West,Silver,1000,5
8653239,12,65,22,C,F,North,N West,Tin,0.01,5
7358831,9,53,19,C,M,South East,S & S East,Tin,0.01,9
6938361,7,43,NA,NA,F,North,Yorkshire,Silver,1000,6
4532274,11,53,2,A,M,Midlands,Midlands,Silver,3211.79,4
481622,8,31,52,F,F,North,N West,Tin,0.01,5
1602195,3,55,12,B,U,Midlands,East,Tin,0.01,8
5999822,7,36,37,E,F,South East,S & S East,Silver,1000.01,8
3943375,12,54,34,D,F,North,Yorkshire,Gold,14870,13
4134958,14,39,53,F,F,Midlands,Midlands,Tin,0.01,7
385703,16,33,35,D,F,North,Yorkshire,Tin,0.01,5
9439211,7,NA,24,C,M,Midlands,East,Silver,5000,16
7331019,7,63,14,B,F,NA,NA,Gold,17000,7
4402900,NA,44,20,C,F,South East,London,Tin,0.01,4
